COD_UNIC,EAN,Name,Brand,Price,Stock,ProductURL,ImageURL,LastSeen,MissingCount
340654,6971824163360,"Husa pentru Honor X9c / Magic7 Lite, DUX DUCIS, Skin Pro, Neagra ",DUX DUCIS,32.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-honor-x9c-magic7-lite-dux-ducis-skin-pro-neagra,https://img.gsmnet.ro/600x600/products/202762/husa-pentru-honor-x9c-1-1744633695.jpg,2026-08-03 14:39:56,0
340655,8800283301601,"Folie de protectie Ecran Privacy Spigen GlastR EZ FIT HD pentru Samsung Galaxy S25 Ultra S938, Sticla Securizata, Full Glue, Set 2 bucati AGL09335",Spigen,84.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-privacy-spigen-glastr-ez-fit-hd-pentru-samsung-galaxy-s25-ultra-s938-sticla-securizata-full-glue-set-2-bucati-agl09335,https://img.gsmnet.ro/600x600/products/202763/folie-de-protectie-ecran-6-1744366365.jpg,2026-08-03 14:39:56,0
340657,5903396380273,"Husa pentru Apple iPhone 17e / 16e, OEM, Skin, Neagra",OEM,11.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-apple-iphone-17e-16e-oem-skin-neagra,https://img.gsmnet.ro/600x600/products/202765/husa-pentru-apple-iphone-2-1744792769.jpg,2026-08-03 14:39:56,0
340659,5903396374661,"Husa pentru Honor X9c / Magic7 Lite, OEM, Smart Magnet, Neagra ",OEM,10.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-honor-x9c-magic7-lite-oem-smart-magnet-neagra,https://img.gsmnet.ro/600x600/products/202767/husa-pentru-honor-x9c-4-1744793191.jpg,2026-08-03 14:39:56,0
340663,5903396232589,"Folie de protectie Ecran Blue Star pentru Oppo A38, Sticla Securizata, Full Glue ",Blue Star,5.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-blue-star-pentru-oppo-a38-sticla-securizata-full-glue,https://img.gsmnet.ro/600x600/products/202771/folie-de-protectie-ecran-2-1744795314.jpg,2026-08-03 14:39:56,0
340664,6976757300479,"Folie de protectie Ecran Privacy Vmax pentru Apple iPhone 12 Pro Max, Sticla Securizata, Full Glue, 2.5D ",Vmax,13.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-privacy-vmax-pentru-apple-iphone-12-pro-max-sticla-securizata-full-glue-2-5d,https://img.gsmnet.ro/600x600/products/202772/folie-de-protectie-ecran-1-1744720124.jpg,2026-08-03 14:39:56,0
340678,0660982706507,"Adeziv Acumulator Honor Magic7 RSR Porsche Design / Magic7 Pro, Service Pack 5163AEMA ",Honor,7.99,5,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/adeziv-acumulator-honor-magic7-rsr-porsche-design-magic7-pro-service-pack-5163aema,https://img.gsmnet.ro/600x600/products/202786/adeziv-acumulator-honor-magic7-1-1759303983.jpg,2026-08-03 14:39:56,0
340680,0660982723481,"Buzzer Honor Magic7 RSR Porsche Design / Magic7 Pro, Service Pack 2202AACV ",Honor,22.99,5,https://www.gsmnet.ro/piese-componente-piese/buzzer-honor-magic7-rsr-porsche-design-magic7-pro-service-pack-2202aacv,https://img.gsmnet.ro/600x600/products/202788/buzzer-honor-magic7-rsr-1-1752762639.jpg,2026-08-03 14:39:56,0
340682,0660982723610,"Difuzor Honor Magic7 / Magic7 RSR Porsche Design / Magic7 Pro, Service Pack 2202AACW ",Honor,18.99,5,https://www.gsmnet.ro/piese-componente-piese/difuzor-honor-magic7-magic7-rsr-porsche-design-magic7-pro-service-pack-2202aacw,https://img.gsmnet.ro/600x600/products/202790/difuzor-honor-magic7-2-1769084888.jpg,2026-08-03 14:39:56,0
340686,0660982706675,"Camera Spate Honor Magic7 Pro, 200MP (Periscope Telephoto), cu banda, Service Pack 0235AMFB ",Honor,489.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-spate-honor-magic7-pro-200mp-periscope-telephoto-cu-banda-service-pack-0235amfb,https://img.gsmnet.ro/600x600/products/202794/camera-spate-honor-magic7-1-1748269933.jpg,2026-08-03 14:39:56,0
340688,0660982706668,"Camera Spate Honor Magic7 / Magic7 RSR Porsche Design / Magic7 Pro, 50MP (Ultrawide), cu banda, Service Pack 2306AAGJ ",Honor,99.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-spate-honor-magic7-magic7-rsr-porsche-design-magic7-pro-50mp-ultrawide-cu-banda-service-pack-2306aagj,https://img.gsmnet.ro/600x600/products/202796/camera-spate-honor-magic7-1-1748270136.jpg,2026-08-03 14:39:56,0
340689,5906961982605,"Husa MagSafe pentru Apple iPhone 15 Pro, OEM, Glitter Thin Mag, Maro ",OEM,12.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-magsafe-pentru-apple-iphone-15-pro-oem-glitter-thin-mag-maro,https://img.gsmnet.ro/600x600/products/202797/husa-magsafe-pentru-apple-2-1744719794.jpg,2026-08-03 14:39:56,0
340692,0660982706682,"Camera Spate Honor Magic7 Pro, 50MP (Wide), cu banda, Service Pack 0235AMQN ",Honor,538.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-spate-honor-magic7-pro-50mp-wide-cu-banda-service-pack-0235amqn,https://img.gsmnet.ro/600x600/products/202800/camera-spate-honor-magic7-1-1748270491.jpg,2026-08-03 14:39:56,0
340693,0660982722620,"Adeziv Capac Baterie Honor X60 Pro / X9c / Magic7 Lite, Service Pack 5163AEKJ ",Honor,10.99,0,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/adeziv-capac-baterie-honor-x60-pro-x9c-magic7-lite-service-pack-5163aekj,https://img.gsmnet.ro/600x600/products/202801/adeziv-capac-baterie-honor-1-1751543200.jpg,2026-08-03 14:39:56,0
340695,5906961993168,"Folie de protectie Ecran OEM pentru Apple iPhone 15 Pro, Sticla Securizata, Full Glue, Set 10 bucati, 9D, Neagra ",OEM,16.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-apple-iphone-15-pro-sticla-securizata-full-glue-set-10-bucati-9d-neagra,https://img.gsmnet.ro/600x600/products/202803/folie-de-protectie-ecran-2-1744722453.jpg,2026-08-03 14:39:56,0
340697,5906961993335,"Folie de protectie Ecran OEM pentru Apple iPhone 16 Pro, Sticla Securizata, Full Glue, Set 10 bucati, 9D, Neagra ",OEM,22.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-apple-iphone-16-pro-sticla-securizata-full-glue-set-10-bucati-9d-neagra,https://img.gsmnet.ro/600x600/products/202805/folie-de-protectie-ecran-2-1744722680.jpg,2026-07-17 02:41:26,70
340701,0660982706590,"Camera Frontala Honor 600e / 600 Lite / Magic8 Lite / X9c / Magic7 Lite, cu banda, Service Pack 2306AAJD ",Honor,69.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-frontala-honor-600e-600-lite-magic8-lite-x9c-magic7-lite-cu-banda-service-pack-2306aajd,https://img.gsmnet.ro/600x600/products/202809/camera-frontala-honor-x9c-1-1748257951.jpg,2026-08-03 14:39:56,0
340702,5906961993656,"Folie de protectie Ecran OEM pentru Samsung Galaxy A26 A266 / A16 5G A166, Sticla Securizata, Full Glue, Set 10 bucati, 9D, Neagra ",OEM,35.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-samsung-galaxy-a26-a266-a16-5g-a166-sticla-securizata-full-glue-set-10-bucati-9d-neagra,https://img.gsmnet.ro/600x600/products/202810/folie-de-protectie-ecran-1-1744723631.jpg,2026-08-03 14:39:56,0
340709,5907504500232,"Husa pentru Honor Magic7 Pro, OEM, Silicone, Roz ",OEM,4.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-honor-magic7-pro-oem-silicone-roz,https://img.gsmnet.ro/600x600/products/202817/husa-pentru-honor-magic7-1-1744718099.jpg,2026-08-03 14:39:56,0
340713,0660982706583,"Adeziv Difuzor Honor X60 Pro / X9c / Magic7 Lite, Service Pack 5163AELF ",Honor,4.99,5,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/adeziv-difuzor-honor-x60-pro-x9c-magic7-lite-service-pack-5163aelf,https://img.gsmnet.ro/600x600/products/202821/adeziv-difuzor-honor-x60-1-1748609321.jpg,2026-08-03 14:39:56,0
340716,0660982706736,"Buton Volum Honor X9c / Magic7 Lite, Mov (Titanium Purple), Service Pack 5168ABUV ",Honor,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-volum-honor-x9c-magic7-lite-mov-titanium-purple-service-pack-5168abuv,https://img.gsmnet.ro/600x600/products/202824/buton-volum-honor-x9c-1-1747918528.jpg,2026-08-03 14:39:56,0
340717,0641956269211,"Display cu Touchscreen Honor Magic7 Pro, cu Rama, Negru, Service Pack 0235AMRV ",Honor,999.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-magic7-pro-cu-rama-negru-service-pack-0235amrv,https://img.gsmnet.ro/600x600/products/202825/display-cu-touchscreen-honor-1-1749730183.jpg,2026-08-03 14:39:56,0
340718,0660982722019,"Senzor Amprenta Honor X60 Pro / X9c / Magic7 Lite, cu banda, Service Pack 2310AAFK ",Honor,15.99,5,https://www.gsmnet.ro/piese-componente-piese/senzor-amprenta-honor-x60-pro-x9c-magic7-lite-cu-banda-service-pack-2310aafk,https://img.gsmnet.ro/600x600/products/202826/senzor-amprenta-honor-x60-1-1752747169.jpg,2026-08-03 14:39:56,0
340719,0660982722606,"Adeziv Capac Baterie Honor Magic7 Pro, Service Pack 5163AELQ ",Honor,13.99,5,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/adeziv-capac-baterie-honor-magic7-pro-service-pack-5163aelq,https://img.gsmnet.ro/600x600/products/202827/adeziv-capac-baterie-honor-1-1751468403.jpg,2026-08-03 14:39:56,0
340720,0660982722767,"Suport SIM Honor X60 Pro / X9c / Magic7 Lite, Negru (Titanium Black), Service Pack 5168ABTS ",Honor,9.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-sim-honor-x60-pro-x9c-magic7-lite-negru-titanium-black-service-pack-5168abts,https://img.gsmnet.ro/600x600/products/202828/suport-sim-honor-x60-2-1753260536.jpg,2026-08-03 14:39:56,0
340721,0660982723634,"Camera Frontala Honor Magic7 RSR Porsche Design / Magic7 Pro, cu banda, Service Pack 0235AMFC ",Honor,186.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-frontala-honor-magic7-rsr-porsche-design-magic7-pro-cu-banda-service-pack-0235amfc,https://img.gsmnet.ro/600x600/products/202829/camera-frontala-honor-magic7-1-1752754449.jpg,2026-08-03 14:39:56,0
340722,0641956265015,"Capac Baterie Honor Magic7 Lite, Mov (Titanium Purple), Service Pack 0235AMMU ",Honor,71.99,0,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-magic7-lite-mov-titanium-purple-service-pack-0235ammu,https://img.gsmnet.ro/600x600/products/202830/capac-baterie-honor-magic7-1-1747918928.jpg,2026-08-03 14:39:56,0
340723,0641956269235,"Display cu Touchscreen Honor Magic7 Pro, cu Rama, Gri (Lunar shadow Grey), Service Pack 0235AMRW ",Honor,929.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-magic7-pro-cu-rama-gri-lunar-shadow-grey-service-pack-0235amrw,https://img.gsmnet.ro/600x600/products/202831/display-cu-touchscreen-honor-1-1749730188.jpg,2026-08-03 14:39:56,0
340724,0660982722859,"Display cu Touchscreen Honor Magic7 Pro, cu Rama si Acumulator, Negru, Service Pack 0235AMRM ",Honor,1149.99,5,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-magic7-pro-cu-rama-acumulator-negru-service-pack-0235amrm,https://img.gsmnet.ro/600x600/products/202832/display-cu-touchscreen-honor-1-1754915325.jpg,2026-08-03 14:39:56,0
340725,0660982723726,"Display cu Touchscreen Honor Magic7 Pro, cu Rama si Acumulator, Albastru (Breeze Blue), Service Pack 0235AMRP ",Honor,1049.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-magic7-pro-cu-rama-acumulator-albastru-breeze-blue-service-pack-0235amrp,https://img.gsmnet.ro/600x600/products/202833/display-cu-touchscreen-honor-1-1754915329.jpg,2026-08-03 14:39:56,0
340726,0660982722866,"Display cu Touchscreen Honor Magic7 Pro, cu Rama si Acumulator, Gri (Lunar shadow Grey), Service Pack 0235AMRN ",Honor,1099.99,5,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-magic7-pro-cu-rama-acumulator-gri-lunar-shadow-grey-service-pack-0235amrn,https://img.gsmnet.ro/600x600/products/202834/display-cu-touchscreen-honor-1-1754915333.jpg,2026-08-03 14:39:56,0
340729,5903396391248,"Husa pentru Motorola Moto G75, OEM, 2mm, Transparenta ",OEM,5.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-motorola-moto-g75-oem-2mm-transparenta,https://img.gsmnet.ro/600x600/products/202837/husa-pentru-motorola-moto-1-1744794160.jpg,2026-08-03 14:39:56,0
340730,5903396388491,"Husa pentru Motorola Moto G75, OEM, Matt, Neagra ",OEM,5.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-motorola-moto-g75-oem-matt-neagra,https://img.gsmnet.ro/600x600/products/202838/husa-pentru-motorola-moto-3-1744794726.jpg,2026-08-03 14:39:56,0
340733,0660982706644,"Buton On-Off Honor X60 Pro / X9c / Magic7 Lite, Negru (Titanium Black), Service Pack 5168ABUR ",Honor,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-on-off-honor-x60-pro-x9c-magic7-lite-negru-titanium-black-service-pack-5168abur,https://img.gsmnet.ro/600x600/products/202841/buton-on-off-honor-x60-1-1747924007.jpg,2026-08-03 14:39:56,0
340734,0660982706651,"Buton On-Off Honor X9c / Magic7 Lite, Mov (Titanium Purple), Service Pack 5168ABUW ",Honor,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-on-off-honor-x9c-magic7-lite-mov-titanium-purple-service-pack-5168abuw,https://img.gsmnet.ro/600x600/products/202842/buton-on-off-honor-x9c-1-1747918482.jpg,2026-08-03 14:39:56,0
340735,0660982706712,"Buton Volum Honor Magic7 Pro, Gri (Lunar shadow Grey), Service Pack 5167AANQ ",Honor,13.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-volum-honor-magic7-pro-gri-lunar-shadow-grey-service-pack-5167aanq,https://img.gsmnet.ro/600x600/products/202843/buton-volum-honor-magic7-1-1747923719.jpg,2026-08-03 14:39:56,0
340736,0660982706637,"Buton On-Off Honor Magic7 RSR Porsche Design / Magic7 Pro, Negru, Service Pack 5167AANJ ",Honor,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-on-off-honor-magic7-rsr-porsche-design-magic7-pro-negru-service-pack-5167aanj,https://img.gsmnet.ro/600x600/products/202844/buton-on-off-honor-magic7-1-1747921805.jpg,2026-08-03 14:39:56,0
340737,0660982723498,"Buzzer Honor X60 Pro / X9c / Magic7 Lite, Service Pack 2202AACR ",Honor,13.99,5,https://www.gsmnet.ro/piese-componente-piese/buzzer-honor-x60-pro-x9c-magic7-lite-service-pack-2202aacr,https://img.gsmnet.ro/600x600/products/202845/buzzer-honor-x60-pro-1-1758034596.jpg,2026-08-03 14:39:56,0
340738,0660982706606,"Sticker Termoconductor Honor X60 Pro / X9c / Magic7 Lite, Service Pack 5163ADRM",Honor,6.99,5,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/sticker-termoconductor-honor-x60-pro-x9c-magic7-lite-service-pack-5163adrm,https://img.gsmnet.ro/600x600/products/202846/sticker-termoconductor-honor-x60-1-1748270554.jpg,2026-08-03 14:39:56,0
340739,0660982706705,"Buton Volum Honor Magic7 Pro, Albastru (Breeze Blue), Service Pack 5167AANP ",Honor,13.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-volum-honor-magic7-pro-albastru-breeze-blue-service-pack-5167aanp,https://img.gsmnet.ro/600x600/products/202847/buton-volum-honor-magic7-1-1747910192.jpg,2026-08-03 14:39:56,0
340740,0641956265022,"Capac Baterie Honor Magic7 Pro, Negru, Service Pack 0235AMPV ",Honor,179.99,5,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-magic7-pro-negru-service-pack-0235ampv,https://img.gsmnet.ro/600x600/products/202848/capac-baterie-honor-magic7-1-1747921987.jpg,2026-08-03 14:39:56,0
340741,0660982701540,"Capac Baterie Honor Magic7 Pro, Gri (Lunar shadow Grey), Service Pack 0235AMPW ",Honor,239.99,0,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-magic7-pro-gri-lunar-shadow-grey-service-pack-0235ampw,https://img.gsmnet.ro/600x600/products/202849/capac-baterie-honor-magic7-1-1747921990.jpg,2026-08-03 14:39:56,0
340742,0660982706514,"Adeziv Acumulator Honor X60 Pro / X9c / Magic7 Lite, Service Pack 5163AELC ",Honor,5.99,5,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/adeziv-acumulator-honor-x60-pro-x9c-magic7-lite-service-pack-5163aelc,https://img.gsmnet.ro/600x600/products/202850/adeziv-acumulator-honor-x60-1-1759304009.jpg,2026-08-03 14:39:56,0
340743,0641956265008,"Capac Baterie Honor Magic7 Lite, Negru (Titanium Black), Service Pack 0235AMMS ",Honor,71.99,0,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-magic7-lite-negru-titanium-black-service-pack-0235amms,https://img.gsmnet.ro/600x600/products/202851/capac-baterie-honor-magic7-2-1784111714.jpg,2026-08-03 14:39:56,0
340745,0660982722774,"Difuzor Honor X60 Pro / X7c / Play9T / 300 / 300 Pro, Service Pack 2202AACM ",Honor,10.99,5,https://www.gsmnet.ro/piese-componente-piese/difuzor-honor-x60-pro-x7c-play9t-300-300-pro-service-pack-2202aacm,https://img.gsmnet.ro/600x600/products/202853/difuzor-honor-x60-pro-1-1752746885.jpg,2026-08-03 14:39:56,0
340746,0660982722637,"Suport SIM Honor Magic7 RSR Porsche Design / Magic7 Pro, Negru, Service Pack 5167AAMN ",Honor,14.99,0,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-sim-honor-magic7-rsr-porsche-design-magic7-pro-negru-service-pack-5167aamn,https://img.gsmnet.ro/600x600/products/202854/suport-sim-honor-magic7-1-1751468082.jpg,2026-08-03 14:39:56,0
340747,0660982706699,"Camera Spate Honor X9c / Magic7 Lite, 5MP (Ultrawide), cu banda, Service Pack 0235AMQS ",Honor,40.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-spate-honor-x9c-magic7-lite-5mp-ultrawide-cu-banda-service-pack-0235amqs,https://img.gsmnet.ro/600x600/products/202855/camera-spate-honor-x9c-1-1748257512.jpg,2026-08-03 14:39:56,0
340748,0660982722811,"Suport SIM Honor Magic7 Pro, Gri (Lunar shadow Grey), Service Pack 5167AAMP ",Honor,13.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-sim-honor-magic7-pro-gri-lunar-shadow-grey-service-pack-5167aamp,https://img.gsmnet.ro/600x600/products/202856/suport-sim-honor-magic7-1-1752747232.jpg,2026-08-03 14:39:56,0
340749,0660982706576,"Adeziv Difuzor Honor Magic7 RSR Porsche Design / Magic7 Pro, Service Pack 5163AEPB ",Honor,6.99,5,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/adeziv-difuzor-honor-magic7-rsr-porsche-design-magic7-pro-service-pack-5163aepb,https://img.gsmnet.ro/600x600/products/202857/adeziv-difuzor-honor-magic7-1-1748270596.jpg,2026-08-03 14:39:56,0
340750,0660982706743,"Modul incarcare Wireless Honor Magic7 Pro, Service Pack 0235AMEE ",Honor,61.99,5,https://www.gsmnet.ro/piese-componente-piese/modul-incarcare-wireless-honor-magic7-pro-service-pack-0235amee,https://img.gsmnet.ro/600x600/products/202858/modul-incarcare-wireless-honor-1-1751543241.jpg,2026-08-03 14:39:56,0
340753,0660982706620,"Buton On-Off Honor Magic7 Pro, Gri (Lunar shadow Grey), Service Pack 5167AANL ",Honor,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-on-off-honor-magic7-pro-gri-lunar-shadow-grey-service-pack-5167aanl,https://img.gsmnet.ro/600x600/products/202861/buton-on-off-honor-magic7-1-1747918621.jpg,2026-08-03 14:39:56,0
340754,0660982706613,"Buton On-Off Honor Magic7 Pro, Albastru (Breeze Blue), Service Pack 5167AANK ",Honor,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-on-off-honor-magic7-pro-albastru-breeze-blue-service-pack-5167aank,https://img.gsmnet.ro/600x600/products/202862/buton-on-off-honor-magic7-1-1747918576.jpg,2026-08-03 14:39:56,0
340757,0660982706491,"Adeziv Senzor Amprenta Honor X60 Pro / X9c / Magic7 Lite, Service Pack 5163AEKS ",Honor,5.99,5,https://www.gsmnet.ro/piese-componente-suruburi-adezivi/adeziv-senzor-amprenta-honor-x60-pro-x9c-magic7-lite-service-pack-5163aeks,https://img.gsmnet.ro/600x600/products/202865/adeziv-senzor-amprenta-honor-1-1748270661.jpg,2026-08-03 14:39:56,0
340763,0641956267361,"Placa cu Conector Incarcare - Microfon - Modul Cititor SIM Honor Magic7 Pro, Service Pack 0235AMQK ",Honor,89.99,5,https://www.gsmnet.ro/piese-componente-conectori-incarcare/placa-cu-conector-incarcare-microfon-modul-cititor-sim-honor-magic7-pro-service-pack-0235amqk,https://img.gsmnet.ro/600x600/products/202871/placa-cu-conector-incarcare-2-1751619351.jpg,2026-08-03 14:39:56,0
340766,0660982706729,"Buton Volum Honor X60 Pro / X9c / Magic7 Lite, Negru (Titanium Black), Service Pack 5168ABUM ",Honor,13.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/buton-volum-honor-x60-pro-x9c-magic7-lite-negru-titanium-black-service-pack-5168abum,https://img.gsmnet.ro/600x600/products/202874/buton-volum-honor-x60-1-1747910271.jpg,2026-08-03 14:39:56,0
340767,0660982722835,"Suport SIM Honor X9c / Magic7 Lite, Mov (Titanium Purple), Service Pack 5168ABTW ",Honor,11.99,0,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-sim-honor-x9c-magic7-lite-mov-titanium-purple-service-pack-5168abtw,https://img.gsmnet.ro/600x600/products/202875/suport-sim-honor-x9c-1-1752764318.jpg,2026-08-03 14:39:56,0
340769,0641956269228,"Display cu Touchscreen Honor Magic7 Pro, cu Rama, Albastru (Breeze Blue), Service Pack 0235AMRX ",Honor,999.99,0,https://www.gsmnet.ro/piese-componente-display-cu-touchscreen/display-cu-touchscreen-honor-magic7-pro-cu-rama-albastru-breeze-blue-service-pack-0235amrx,https://img.gsmnet.ro/600x600/products/202877/display-cu-touchscreen-honor-1-1749730190.jpg,2026-08-03 14:39:56,0
340772,0641956264995,"Capac Baterie Honor Magic7 Lite, Turcoaz (Jade Cyan), Service Pack 0235AMMT ",Honor,64.99,0,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-magic7-lite-turcoaz-jade-cyan-service-pack-0235ammt,https://img.gsmnet.ro/600x600/products/202880/capac-baterie-honor-magic7-1-1747918935.jpg,2026-08-03 14:39:56,0
340774,0641956267392,"Placa cu Conector Incarcare - Microfon - Modul Cititor SIM Honor X9c / Magic7 Lite, Service Pack 0235AMMD ",Honor,30.99,5,https://www.gsmnet.ro/piese-componente-conectori-incarcare/placa-cu-conector-incarcare-microfon-modul-cititor-sim-honor-x9c-magic7-lite-service-pack-0235ammd,https://img.gsmnet.ro/600x600/products/202882/placa-cu-conector-incarcare-2-1751619290.jpg,2026-08-03 14:39:56,0
340776,0660982723641,"Camera Frontala Honor Magic7 RSR Porsche Design / Magic7 Pro, TOF, cu banda, Service Pack 0235AMFD ",Honor,189.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-frontala-honor-magic7-rsr-porsche-design-magic7-pro-tof-cu-banda-service-pack-0235amfd,https://img.gsmnet.ro/600x600/products/202884/camera-frontala-honor-magic7-1-1751468062.jpg,2026-08-03 14:39:56,0
340777,0660982723849,"Camera Spate Honor X9c / Magic7 Lite, 108MP (Wide), cu banda, Service Pack 0235AMMC ",Honor,244.99,5,https://www.gsmnet.ro/piese-componente-piese/camera-spate-honor-x9c-magic7-lite-108mp-wide-cu-banda-service-pack-0235ammc,https://img.gsmnet.ro/600x600/products/202885/camera-spate-honor-x9c-1-1752752471.jpg,2026-08-03 14:39:56,0
340778,0660982722170,"Suport SIM Honor Magic7 Pro, Albastru (Breeze Blue), Service Pack 5167AAMS ",Honor,11.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-sim-honor-magic7-pro-albastru-breeze-blue-service-pack-5167aams,https://img.gsmnet.ro/600x600/products/202886/suport-sim-honor-magic7-1-1752747102.jpg,2026-08-03 14:39:56,0
340782,0660982701533,"Capac Baterie Honor Magic7 Pro, Albastru (Breeze Blue), Service Pack 0235AMPX ",Honor,179.99,0,https://www.gsmnet.ro/piese-componente-capace-baterie/capac-baterie-honor-magic7-pro-albastru-breeze-blue-service-pack-0235ampx,https://img.gsmnet.ro/600x600/products/202890/capac-baterie-honor-magic7-1-1747921993.jpg,2026-08-03 14:39:56,0
340785,8800293853251,"Husa pentru Google Pixel 9a, Ringke, Onyx, Neagra ",Ringke,45.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-google-pixel-9a-ringke-onyx-neagra,https://img.gsmnet.ro/600x600/products/202893/husa-pentru-google-pixel-5-1744701957.jpg,2026-08-03 14:39:56,0
340786,8800293852261,"Husa pentru Samsung Galaxy A56 A566 / A36 A366, Ringke, Onyx, Neagra ",Ringke,45.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-a56-a566-a36-a366-ringke-onyx-neagra,https://img.gsmnet.ro/600x600/products/202894/husa-pentru-samsung-galaxy-3-1744702022.jpg,2026-08-03 14:39:56,0
340787,8800293853220,"Husa MagSafe pentru Google Pixel 9a, Ringke, Fusion, Transparenta ",Ringke,50.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-magsafe-pentru-google-pixel-9a-ringke-fusion-transparenta,https://img.gsmnet.ro/600x600/products/202895/husa-magsafe-pentru-google-4-1744701884.jpg,2026-08-03 14:39:56,0
340790,6977196683826,"Baterie Externa Dudao K10Pro, 20000mAh, 12W, 2 x USB-A, Neagra",Dudao,49.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-dudao-k10pro-20000mah-12w-2-x-usb-a-neagra,https://img.gsmnet.ro/600x600/products/202898/baterie-externa-dudao-k10pro-1-1745846955.jpg,2026-08-03 14:39:56,0
340791,6976625333097,"Baterie Externa Wireless Dudao K14S+, 10000mAh, 22.5W, QC + PD + FQI, 1 x QI - 1 x USB-A - 1 x USB-C, Alba",Dudao,69.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-baterii-externe/baterie-externa-wireless-dudao-k14s-plus-10000mah-22-5w-qc-plus-pd-plus-fqi-1-x-qi-1-x-usb-a-1-x-usb-c-alba,https://img.gsmnet.ro/600x600/products/202899/baterie-externa-wireless-dudao-1-1745847790.jpg,2026-08-03 14:39:56,0
